Begin IJ Block
1   9   10   29   -0.0000000001
1   9   10   30   0.0000000000
1   9   11   19   0.0004333515
1   9   11   24   0.0000000000
1   9   11   26   -0.0004116926
1   9   12   16   -0.0000000000
1   9   12   17   0.0001615242
1   9   12   18   -0.0000000000
1   9   12   20   -0.0002509112
1   9   12   21   0.0000000000
1   9   12   22   -0.0004074371
1   9   12   23   0.0000000000
1   9   12   25   -0.0000000001
1   9   12   27   -0.0001631853
1   9   12   28   0.0000000001
1   9   12   29   -0.0001874906
1   9   12   30   -0.0005357587
1   9   13   16   0.0001409479
1   9   13   17   -0.0000000000
1   9   13   18   0.0003257335
1   9   13   20   -0.0000000000
1   9   13   21   0.0000383424
1   9   13   22   -0.0000000000
1   9   13   23   -0.0001286198
1   9   13   25   -0.0004459722
1   9   13   27   0.0000000001
1   9   13   28   0.0000038994
1   9   13   29   0.0000000000
1   9   13   30   -0.0000000001
1   9   14   16   -0.0000000000
1   9   14   17   0.0002389733
1   9   14   18   -0.0000000000
1   9   14   20   -0.0004529800
1   9   14   21   -0.0000000000
1   9   14   22   -0.0006317979
1   9   14   23   0.0000000000
1   9   14   25   -0.0000000001
1   9   14   27   -0.0003379016
1   9   14   28   0.0000000000
1   9   14   29   -0.0003207796
1   9   14   30   -0.0009646222
1   9   15   16   0.0000000000
1   9   15   17   0.0007155431
1   9   15   18   -0.0000000000
1   9   15   20   -0.0013193267
1   9   15   21   -0.0000000000
1   9   15   22   -0.0018783227
1   9   15   23   -0.0000000000
1   9   15   25   0.0000000000
1   9   15   27   -0.0009707287
1   9   15   28   -0.0000000000
1   9   15   29   -0.0009461305
1   9   15   30   -0.0028144911
1   10   1   19   0.0002266147
1   10   1   24   0.0000000000
1   10   1   26   -0.0005343008
1   10   2   19   -0.0000000000
1   10   2   24   -0.0006104709
1   10   2   26   0.0000000000
1   10   3   19   0.0002492252
1   10   3   24   0.0000000000
1   10   3   26   0.0003975036
1   10   4   16   -0.0015367388
1   10   4   17   0.0000000000
1   10   4   18   -0.0018437388
1   10   4   20   -0.0000000000
1   10   4   21   -0.0022255695
1   10   4   22   0.0000000000
1   10   4   23   -0.0005979980
1   10   4   25   0.0016735309
1   10   4   27   -0.0000000000
1   10   4   28   -0.0011817242
1   10   4   29   -0.0000000000
1   10   4   30   0.0000000000
1   10   5   19   -0.0000000000
1   10   5   24   0.0004087643
1   10   5   26   0.0000000000
1   10   6   19   0.0001258225
1   10   6   24   0.0000000000
1   10   6   26   -0.0011555951
1   10   7   19   -0.0000000000
1   10   7   24   0.0014735322
1   10   7   26   0.0000000000
1   10   8   19   0.0000728274
1   10   8   26   -0.0002810753
1   10   9   16   -0.0000000000
1   10   9   17   -0.0000776860
1   10   9   18   0.0000000000
1   10   9   20   0.0000557861
1   10   9   21   0.0000000000
1   10   9   22   0.0001746429
1   10   9   23   0.0000000000
1   10   9   25   0.0000000000
1   10   9   27   0.0000351846
1   10   9   28   0.0000000000
1   10   9   29   0.0000636080
1   10   9   30   0.0001181562
1   10   10   19   -0.0004799390
1   10   10   24   0.0000000000
1   10   10   26   0.0000970510
1   10   11   16   0.0004082452
1   10   11   17   -0.0000000000
1   10   11   18   0.0006153935
1   10   11   20   0.0000000000
1   10   11   21   0.0005409588
1   10   11   22   -0.0000000000
1   10   11   23   0.0001516807
1   10   11   25   -0.0005213238
1   10   11   27   0.0000000000
1   10   11   28   0.0003175840
1   10   11   29   0.0000000000
1   10   11   30   -0.0000000000
1   10   12   19   0.0000000000
1   10   12   24   0.0001794022
1   10   12   26   -0.0000000000
1   10   13   19   -0.0000796079
1   10   13   24   -0.0000000000
1   10   13   26   -0.0001377187
1   10   14   19   0.0000000000
1   10   14   24   0.0003518832
1   10   14   26   -0.0000000000
1   10   15   19   -0.0000000000
1   10   15   24   0.0009951662
1   10   15   26   0.0000000000
2   6   1   16   0.0004084262
2   6   1   17   -0.0000000000
2   6   1   18   -0.0012151633
2   6   1   20   -0.0000000000
2   6   1   21   0.0015113063
2   6   1   22   -0.0000000000
2   6   1   23   0.0002922275
2   6   1   25   0.0007372998
2   6   1   27   0.0000000000
2   6   1   28   0.0002056395
2   6   1   29   0.0000000000
2   6   1   30   -0.0000000000
2   6   2   16   -0.0000000000
2   6   2   17   0.0011192458
2   6   2   18   -0.0000000000
2   6   2   20   -0.0007547186
2   6   2   21   -0.0000000000
2   6   2   22   -0.0027265432
2   6   2   23   0.0000000000
2   6   2   25   -0.0000000000
2   6   2   27   -0.0003289073
2   6   2   28   -0.0000000000
2   6   2   29   -0.0006442343
2   6   2   30   -0.0018668525
2   6   3   16   -0.0009343302
2   6   3   17   -0.0000000000
2   6   3   18   0.0003141230
2   6   3   20   -0.0000000000
2   6   3   21   -0.0018329981
2   6   3   22   -0.0000000000
2   6   3   23   -0.0004775958
2   6   3   25   0.0004640945
2   6   3   27   0.0000000000
2   6   3   28   -0.0002562332
2   6   3   29   0.0000000000
2   6   3   30   -0.0000000000
2   6   4   19   0.0032891934
2   6   4   24   0.0000000000
2   6   4   26   -0.0009883037
2   6   5   16   -0.0000000000
2   6   5   17   -0.0006636402
2   6   5   18   -0.0000000000
2   6   5   20   0.0004976660
2   6   5   21   -0.0000000000
2   6   5   22   0.0016347226
2   6   5   23   0.0000000000
2   6   5   25   -0.0000000001
2   6   5   27   0.0002476864
2   6   5   28   -0.0000000000
2   6   5   29   0.0004108533
2   6   5   30   0.0012085477
2   6   6   16   0.0012058121
2   6   6   17   -0.0000000000
2   6   6   18   -0.0022597081
2   6   6   20   -0.0000000000
2   6   6   21   0.0036292536
2   6   6   22   0.0000000000
2   6   6   23   0.0007418715
2   6   6   25   0.0010412597
2   6   6   27   0.0000000000
2   6   6   28   0.0005318326
2   6   6   29   0.0000000000
2   6   6   30   0.0000000000
2   6   7   16   -0.0000000000
2   6   7   17   -0.0024997589
2   6   7   18   -0.0000000000
2   6   7   20   0.0017031523
2   6   7   21   0.0000000000
2   6   7   22   0.0061089254
2   6   7   23   0.0000000000
2   6   7   25   -0.0000000000
2   6   7   27   0.0007530624
2   6   7   28   -0.0000000000
2   6   7   29   0.0014577211
2   6   7   30   0.0042224192
2   6   8   16   0.0001568384
2   6   8   17   0.0000000000
2   6   8   18   -0.0005291333
2   6   8   20   0.0000000000
2   6   8   21   0.0006012092
2   6   8   22   0.0000000000
2   6   8   23   0.0001793828
2   6   8   25   0.0003302519
2   6   8   27   -0.0000000000
2   6   8   28   0.0000620416
2   6   8   29   -0.0000000000
2   6   8   30   0.0000000000
2   6   9   19   0.0000000000
2   6   9   24   0.0000636397
