Begin IJ Block
2   7   8   28   -0.0152775581
2   7   9   23   0.0110433006
2   7   10   20   -0.0030162815
2   7   10   24   0.0100348937
2   7   11   15   0.0187009446
2   7   11   16   -0.0000000000
2   7   11   17   0.0000000000
2   7   11   18   0.0061021305
2   7   11   19   -0.0138950761
2   7   11   21   -0.0088677514
2   7   11   25   0.0335372277
2   7   11   27   -0.0120760617
2   7   11   28   0.0000000000
2   7   12   15   0.0000000000
2   7   12   16   0.0010729995
2   7   12   17   -0.0017454809
2   7   12   18   0.0000000000
2   7   12   21   -0.0000000000
2   7   12   22   0.0021154346
2   7   12   26   0.0042858146
2   7   12   27   -0.0000000000
2   7   12   28   0.0000794055
2   7   13   15   -0.0173633618
2   7   13   16   -0.0000000000
2   7   13   17   -0.0000000000
2   7   13   18   0.0005735124
2   7   13   19   0.0251764918
2   7   13   21   0.0123492989
2   7   13   22   -0.0000000000
2   7   13   25   -0.0120760617
2   7   13   26   -0.0000000000
2   7   13   27   0.0250001355
2   7   13   28   -0.0000000000
2   7   14   15   0.0000000000
2   7   14   16   -0.0074710710
2   7   14   17   -0.0161034149
2   7   14   18   0.0000000000
2   7   14   19   -0.0000000000
2   7   14   21   -0.0000000000
2   7   14   22   -0.0152775581
2   7   14   25   0.0000000000
2   7   14   26   0.0000794055
2   7   14   27   -0.0000000000
2   7   14   28   0.0224597424
2   8   1   16   0.0168688668
2   8   1   17   0.0064838433
2   8   1   18   -0.0000000000
2   8   1   21   0.0000000000
2   8   1   22   0.0267898233
2   8   1   25   -0.0000000000
2   8   1   26   0.0037847285
2   8   1   27   -0.0000000000
2   8   1   28   -0.0105719668
2   8   2   15   0.0055392304
2   8   2   17   -0.0000000000
2   8   2   18   -0.0012675954
2   8   2   19   -0.0014824173
2   8   2   21   -0.0062106902
2   8   2   22   0.0000000000
2   8   2   25   0.0073031702
2   8   2   27   0.0007972081
2   8   2   28   -0.0000000000
2   8   3   15   0.0042252681
2   8   3   16   0.0000000000
2   8   3   17   0.0000000000
2   8   3   18   0.0041952168
2   8   3   19   -0.0097323115
2   8   3   21   -0.0070673443
2   8   3   22   0.0000000000
2   8   3   25   0.0038350272
2   8   3   26   0.0000000000
2   8   3   27   -0.0016174188
2   8   3   28   -0.0000000000
2   8   4   15   -0.0000000000
2   8   4   16   0.0033552655
2   8   4   17   0.0076150058
2   8   4   18   -0.0000000000
2   8   4   19   0.0000000000
2   8   4   21   0.0000000000
2   8   4   22   0.0089840316
2   8   4   25   -0.0000000000
2   8   4   26   0.0041193606
2   8   4   28   -0.0122034191
2   8   5   16   -0.0137571561
2   8   5   17   -0.0090978662
2   8   5   18   0.0000000000
2   8   5   19   0.0000000000
2   8   5   21   -0.0000000000
2   8   5   22   -0.0253507822
2   8   5   25   0.0000000000
2   8   5   26   -0.0081152139
2   8   5   27   0.0000000000
2   8   5   28   0.0112196279
2   8   6   23   0.0027738881
2   8   7   15   0.0000000000
2   8   7   16   -0.0113152021
2   8   7   17   -0.0114321787
2   8   7   18   0.0000000000
2   8   7   21   -0.0000000000
2   8   7   22   -0.0176100011
2   8   7   25   0.0000000000
2   8   7   26   0.0052709628
2   8   7   27   0.0000000000
2   8   7   28   0.0091444313
2   8   8   15   0.0111779372
2   8   8   16   0.0000000000
2   8   8   17   0.0000000000
2   8   8   18   0.0025694558
2   8   8   19   -0.0091375629
2   8   8   21   -0.0089553366
2   8   8   22   0.0000000000
2   8   8   25   0.0141915150
2   8   8   27   -0.0033094195
2   8   8   28   -0.0000000000
2   8   9   20   -0.0003085420
2   8   9   24   0.0066991780
2   8   10   23   0.0078395891
2   8   11   15   -0.0000000000
2   8   11   16   0.0209809929
2   8   11   17   0.0108280614
2   8   11   18   -0.0000000000
2   8   11   21   0.0000000000
2   8   11   22   0.0351596886
2   8   11   25   -0.0000000000
2   8   11   26   0.0038874627
2   8   11   27   -0.0000000000
2   8   11   28   -0.0240352239
2   8   12   15   0.0016438378
2   8   12   17   0.0000000000
2   8   12   18   0.0025390613
2   8   12   19   -0.0034463047
2   8   12   21   0.0039733268
2   8   12   25   0.0019045569
2   8   12   27   -0.0015915357
2   8   13   15   -0.0000000000
2   8   13   16   -0.0099634734
2   8   13   17   -0.0080172962
2   8   13   18   0.0000000000
2   8   13   19   0.0000000000
2   8   13   22   -0.0192746656
2   8   13   25   -0.0000000000
2   8   13   26   -0.0031512434
2   8   13   27   0.0000000000
2   8   13   28   0.0123884955
2   8   14   15   -0.0060791282
2   8   14   16   0.0000000000
2   8   14   17   -0.0000000000
2   8   14   18   -0.0081722125
2   8   14   19   0.0110094894
2   8   14   21   0.0044943073
2   8   14   22   0.0000000000
2   8   14   25   -0.0110529487
2   8   14   26   0.0000000000
2   8   14   27   0.0057530921
2   8   14   28   -0.0000000000
2   9   1   15   0.0106518057
2   9   1   17   -0.0000000000
2   9   1   18   -0.0148979630
2   9   1   19   -0.0203596561
2   9   1   21   -0.0039621081
2   9   1   22   -0.0000000000
2   9   1   25   -0.0059087105
2   9   1   27   -0.0133186386
2   9   1   28   0.0000000000
2   9   2   16   -0.0013708958
2   9   2   17   -0.0058010529
2   9   2   18   0.0000000000
2   9   2   22   -0.0026470568
2   9   2   26   -0.0005666843
2   9   2   27   0.0000000000
2   9   2   28   0.0092039544
2   9   3   15   -0.0000000000
2   9   3   16   -0.0017259930
2   9   3   17   0.0014337674
2   9   3   18   -0.0000000000
2   9   3   19   -0.0000000000
2   9   3   21   -0.0000000000
2   9   3   22   0.0005203738
2   9   3   25   -0.0000000000
2   9   3   26   -0.0058373287
2   9   3   28   0.0029204347
2   9   4   15   -0.0014747987
2   9   4   16   0.0000000000
2   9   4   17   -0.0000000000
2   9   4   18   -0.0080563517
2   9   4   19   -0.0064190379
2   9   4   21   -0.0019627256
2   9   4   25   -0.0133685123
2   9   4   26   0.0000000000
2   9   4   27   -0.0027077167
2   9   4   28   -0.0000000000
2   9   5   15   -0.0133940402
2   9   5   17   0.0000000000
2   9   5   18   0.0069630911
2   9   5   19   0.0246338002
2   9   5   21   0.0034130683
2   9   5   25   -0.0026117049
2   9   5   27   0.0114633171
2   9   5   28   -0.0000000000
2   9   6   20   -0.0063721978
2   9   6   24   0.0040445466
2   9   7   15   -0.0059433712
2   9   7   17   0.0000000000
2   9   7   18   0.0090564178
2   9   7   19   0.0086452072
2   9   7   21   0.0088134501
2   9   7   25   0.0026897766
2   9   7   27   0.0121379867
2   9   7   28   -0.0000000000
2   9   8   16   -0.0016474302
2   9   8   17   -0.0033849880
2   9   8   18   0.0000000000
2   9   8   19   -0.0000000000
2   9   8   21   -0.0000000000
2   9   8   22   -0.0036777326
2   9   8   25   -0.0000000000
2   9   8   26   -0.0007381977
2   9   8   27   -0.0000000000
2   9   8   28   0.0103231169
2   9   9   23   0.0035395341
2   9   10   20   0.0006278788
2   9   10   24   0.0034109696
2   9   11   15   0.0084350956
2   9   11   17   -0.0000000000
2   9   11   18   -0.0261518666
2   9   11   19   -0.0238690397
2   9   11   21   -0.0071719678
2   9   11   22   -0.0000000000
2   9   11   25   -0.0223084714
2   9   11   27   -0.0206077225
2   9   11   28   0.0000000000
2   9   12   16   -0.0001891506
2   9   12   17   -0.0029012859
2   9   12   18   0.0000000000
2   9   12   19   -0.0000000000
2   9   12   22   -0.0003631676
2   9   12   26   0.0028564936
2   9   12   28   0.0025373464
2   9   13   15   -0.0104145105
2   9   13   16   0.0000000000
2   9   13   17   0.0000000000
2   9   13   18   0.0078044529
2   9   13   19   0.0156810150
2   9   13   21   0.0095938726
2   9   13   25   -0.0028955648
2   9   13   27   0.0132760146
2   9   13   28   -0.0000000000
2   9   14   15   0.0000000000
2   9   14   16   0.0037778012
2   9   14   17   -0.0010362555
2   9   14   19   -0.0000000000
2   9   14   21   -0.0000000000
2   9   14   22   0.0035462982
2   9   14   26   0.0044850496
2   9   14   27   -0.0000000000
2   9   14   28   -0.0034762970
2   10   1   20   -0.0316304517
